epoch,binary_acc_ch0,binary_crossentropy,dice_coef,loss,val_binary_acc_ch0,val_binary_crossentropy,val_dice_coef,val_loss
12,0.9873968845322019,0.0445443739493688,0.8500492288952782,0.08670675914202418,0.9623420635859171,0.21605507905284563,0.6107071936130524,0.2853484998146693
13,0.9850744122550601,0.048299563427766166,0.8261321726299468,0.0985266709966319,0.9560595452785492,0.3358272596572836,0.4342469200491905,0.42779935896396637
14,0.984318114462353,0.062340374681211654,0.812270028250558,0.11249616617957751,0.971235786875089,0.15718594969560704,0.7159560918807983,0.20792952055732408
15,0.9865039501871381,0.05195298693364575,0.8395570601735797,0.09534898329348791,0.9654044558604559,0.163690984249115,0.6278325120608012,0.24708145732680956
16,0.9879450656118847,0.045141360855528286,0.8526427348454794,0.08602788050969441,0.9618078271547953,0.2294016166900595,0.5597479740778605,0.31374063715338707
17,0.9881850424266997,0.04037209635689145,0.8638725990340823,0.07867391921934627,0.9681620846192042,0.18772279160718122,0.6914672503868738,0.2360470990339915
18,0.9886677719297863,0.03629794095953306,0.8762074425106957,0.07129591206709544,0.9660930832227071,0.1902714197834333,0.6392911374568939,0.25844654192527133
19,0.9880466773396447,0.042344809199372925,0.8657649840627398,0.0791009831286612,0.9718640546003977,0.15427962690591812,0.6987339208523432,0.2130743463834127
20,0.9889276056062608,0.035302381607748214,0.8794631958007812,0.06939613606248583,0.9699786553780237,0.1860456100354592,0.6724268645048141,0.24265750497579575
21,0.9896658602214995,0.03270611867663406,0.8691017173585438,0.07198274845168703,0.9669590443372726,0.19777788035571575,0.6579155127207438,0.25550004839897156
22,0.9888986576171148,0.03638723004786741,0.8732365682011559,0.07253779896668025,0.9609751005967458,0.20789645922680697,0.5583817511796951,0.3013843223452568
23,0.9904474672817049,0.02783695555159024,0.8994446879341489,0.05692424873510996,0.9738100518782934,0.17235341916481653,0.7258405437072118,0.21307570487260818
24,0.990542763755435,0.028617182391740027,0.889065146446228,0.061544222136338554,0.9748780479033788,0.1845473349094391,0.7346395154794058,0.21687346386412779
25,0.9909831569308326,0.027516701524811133,0.9069989891279311,0.053710296927463444,0.9680030842622122,0.23089145372311273,0.638716513911883,0.28304897621273994
26,0.9896157724516732,0.030814288184046745,0.8856460196631295,0.06423020504769825,0.9693095336357752,0.2088005788003405,0.6681729704141617,0.2580105395366748
27,0.9892501547223046,0.03417125991767361,0.8815678868974958,0.06787563665282159,0.9731184889872869,0.15003939190258583,0.7113276918729147,0.2054924846937259
28,0.9887473356156122,0.03799262075197129,0.8712962553614662,0.07427713682963735,0.9750831723213196,0.14106064972778162,0.7312954316536585,0.1921189147979021
29,0.9903440759295509,0.028325264918662253,0.8885374438195002,0.06158029412229856,0.9754167248805364,0.149753392363588,0.7437454909086227,0.1923540122807026
30,0.9914248018037706,0.0226110497134782,0.9125645330974034,0.0485407059923524,0.9759068489074707,0.1488073697934548,0.7517000834147135,0.18860447282592455
31,0.9906270248549325,0.027012966528889678,0.9023286927314031,0.05527642174136071,0.9761071105798086,0.1524040699005127,0.7498538941144943,0.19150017077724138
32,0.9914424901916867,0.024718027739297776,0.9077835820970082,0.051717336156538556,0.9760980854431788,0.15041534105936685,0.7502606809139252,0.19014559189478555
33,0.991694776784806,0.022778990767186598,0.915856883639381,0.04732458417614301,0.9763274043798447,0.14841815208395323,0.7520456314086914,0.18823245664437613
34,0.9914711600258237,0.023941900004588422,0.9134573198500133,0.04898226651407424,0.9765661060810089,0.14600019281109175,0.7555502454439799,0.1853807158768177
35,0.9916586421784901,0.023542136486087526,0.9107212850025722,0.049836717013801844,0.9765900572141012,0.15105690869192281,0.7499642123778661,0.19064846138159433
36,0.9912850941930499,0.024658007724654107,0.9131531090963454,0.049533495058616005,0.9766941964626312,0.13964302589495978,0.7635062684615453,0.1783830262720585
37,0.9916639583451408,0.02319241545739628,0.9126718101047334,0.048846611220921786,0.9769725054502487,0.14676428151627383,0.7556191980838776,0.18581045418977737
38,0.9916283630189442,0.023408840454760053,0.9111529957680475,0.04958410933613777,0.9758417258659998,0.145032728711764,0.7553771287202835,0.1848692757387956
39,0.9916506125813439,0.02326902795937799,0.9098846713701884,0.05000743819844155,0.9761756956577301,0.14565776164333025,0.7534996271133423,0.1859946350256602
40,0.9916551027979169,0.02282804525679066,0.9155231543949672,0.04748760793535482,0.974564328789711,0.1542817521840334,0.7422778954108556,0.19565882285435995
41,0.9916988412539164,0.022963899852974073,0.9107457115536645,0.04947986675515061,0.976335604985555,0.15345406718552113,0.7510852962732315,0.19163763026396433
42,0.9920399501210168,0.02158459821449859,0.9155199300675165,0.046742863864416166,0.9762636870145798,0.15342964542408785,0.747680867711703,0.19298445309201875
43,0.9917497918719337,0.022080917044409683,0.9150911938576471,0.04721202710199924,0.9754191587368647,0.152627340828379,0.7496386667092642,0.19172164549430212
44,0.9913912131672814,0.023272495938553697,0.917547847543444,0.04694437004980587,0.9756497393051783,0.15066624929507574,0.7498833686113358,0.19044648359219232
45,0.9921116204488845,0.021115738632423536,0.9131726509048825,0.04740036660361858,0.9769360820452372,0.1465770242114862,0.754759336511294,0.1860416525353988
46,0.9915542574155898,0.023909165036110652,0.9134495825994582,0.04896570786478974,0.9748978813489279,0.16436738396684328,0.7400378435850143,0.2026052512228489
47,0.991950824147179,0.021058154425450733,0.9183822245824904,0.04528191969508216,0.9752551515897115,0.15535447311898073,0.7414772758881251,0.19662266472975412
48,0.9920714866547358,0.021143512356848942,0.9147316983767918,0.04679338474358831,0.9750001182158788,0.15471661277115345,0.7426450401544571,0.19577284281452498
49,0.9919236501057943,0.02160561741107986,0.9172728600956145,0.04605418541246936,0.9759292006492615,0.15365725321074328,0.7429768343766531,0.1950023646155993
50,0.9919894337654114,0.020947998478299097,0.9196542189234779,0.044707173392886206,0.9775620897610983,0.14120706667502722,0.7597220639387766,0.1808355115354061
51,0.992326815923055,0.020120449940718356,0.9194102940105257,0.044308266203318326,0.9760058224201202,0.1533739473670721,0.7510277877251307,0.19161213872333369
52,0.9919147037324452,0.02169621123799256,0.9183973187492007,0.04565882913413502,0.9761360933383306,0.1618238060424725,0.7424431890249252,0.20011701683203378
53,0.9919473358563015,0.021182306731740635,0.9180906897499448,0.045472978126435054,0.9767790883779526,0.14624364922444025,0.7531441350777944,0.18648813292384148
54,0.9918990106809706,0.0209352650812694,0.9183482754798162,0.04522174241996947,0.9756535738706589,0.14344376201430956,0.752047672867775,0.18524704563121
55,0.9919379949569702,0.020816161607702572,0.921517516885485,0.04388270917392913,0.9756697366635004,0.15783995607246956,0.747903068860372,0.19554304766158262
56,0.9914111608550662,0.022851289028213137,0.9182776496523902,0.04639971717482522,0.9767342209815979,0.15199262835085392,0.754012996951739,0.1895903137822946
57,0.9923391115097773,0.01958912145346403,0.9153079447292146,0.0456302689299697,0.9764443635940552,0.15593680056432882,0.7483248263597488,0.19423173119624457
58,0.9927886469023568,0.01825310369687421,0.9242504693212963,0.041251620632551965,0.9750872701406479,0.1673319861292839,0.7380845646063486,0.20516569539904594
59,0.992129990032741,0.02114642176422335,0.9204426634879339,0.044510721805549804,0.9774101227521896,0.15001670767863592,0.7567784090836843,0.1872991652538379
60,0.9922103200639997,0.0207425198916878,0.9244240777833121,0.04267589286679313,0.9773759742577871,0.15088299103081226,0.7561780214309692,0.18805884259442487
61,0.9930234523046584,0.017599925354477904,0.9291805710111346,0.038887837901711464,0.9778772294521332,0.14864198118448257,0.7626819709936777,0.18411250474552313
62,0.9928063466435387,0.018280735904616967,0.9290793708392552,0.03933658752413023,0.9772020677725474,0.15432505992551646,0.752752939860026,0.19149396941065788
63,0.9925549768266224,0.01969896425448713,0.9211099772226243,0.04337548251662936,0.9771396021048228,0.15437809439996877,0.7522031466166178,0.19174559662739435
64,0.9923140009244283,0.020073301025799344,0.9234828267778669,0.04265082875887553,0.9771783004204432,0.15495838038623333,0.7523791740338007,0.19202297491331896
65,0.9926882159142267,0.018621276354505903,0.925408681233724,0.041009439244156794,0.9771301498015722,0.15538348443806171,0.7521028618017832,0.19238844203452268
66,0.9923598283813113,0.019612992004979225,0.9269674874487377,0.040980855180394085,0.9771316548188528,0.15441653318703175,0.7525847951571146,0.19161576529343924
67,0.9924253253709703,0.01992538855189369,0.9210432569185892,0.04353785133432774,0.9775510281324387,0.15012802494068941,0.7593906174103419,0.18632029183208942
68,0.9926442049798512,0.018984554158080192,0.9227767955689203,0.042279972827860286,0.9771468937397003,0.15323776317139468,0.7527939528226852,0.1908249525974194
69,0.9919438816252208,0.02118506216044937,0.9235804677009583,0.0432788600169477,0.9772564967473348,0.15128863975405693,0.7549135535955429,0.18880760545531908
70,0.9920607691719419,0.021005541352289065,0.9242349181856427,0.04290932354827722,0.9772407511870066,0.15226131367186704,0.7541175931692123,0.1897107306867838
71,0.9923831735338483,0.01989107769692228,0.9204306290263221,0.043762444030670894,0.9771075546741486,0.1531144337107738,0.7528047760327657,0.1907466178139051
72,0.9921546351341974,0.02099398510264499,0.9188778116589501,0.04504543844433058,0.9769947677850723,0.15317895698050657,0.7522494296232859,0.19100703423221907
73,0.9928000739642552,0.018048995751000586,0.9272569389570327,0.039926586406571526,0.9773867676655451,0.14951329926649728,0.758402019739151,0.18634687488277754
74,0.9924829204877218,0.018973244975010555,0.9267251860527765,0.040693849325180054,0.977381577094396,0.15138788148760796,0.7574795881907145,0.18784195184707642
75,0.9926684583936419,0.01899298094213009,0.9292913136028108,0.03967922269588425,0.9773763865232468,0.149622551475962,0.758976086974144,0.18618320549527803
76,0.9921729564666748,0.020962881500877086,0.9230743419556391,0.04334808149862857,0.9769050081570944,0.15324748183290163,0.7524460901816686,0.19096938520669937
77,0.9922797878583273,0.02055793104781991,0.9221012081418719,0.043494436978584246,0.9764888137578964,0.15741151509185633,0.7487288663784663,0.1949542077879111
78,0.9924510206495013,0.019669941316048305,0.925973755972726,0.04141241968387649,0.9764615346988043,0.15652345182995,0.7503185172875723,0.1937867489953836
79,0.9922983532860166,0.02075339068791696,0.9157264346168155,0.046161508453743796,0.9765363782644272,0.1569639133910338,0.748484601577123,0.19478512307008108
80,0.9925366526558286,0.02006545893493153,0.9225623465719677,0.04301427881277743,0.9767842789491018,0.15388907492160797,0.7507867217063904,0.19201862315336862
81,0.9922766231355213,0.02009205515718176,0.9219407212166559,0.04327890347866785,0.9770924945672353,0.14952053129673004,0.7558788706858953,0.18736064806580544
82,0.992636501789093,0.018494223111442158,0.9276482179051354,0.040037208990681736,0.9770604819059372,0.15254061482846737,0.7528287917375565,0.19039243459701538
83,0.9925612012545267,0.019154601198221956,0.9224080642064413,0.042529537120745295,0.9770823419094086,0.15366035513579845,0.7525761226812998,0.191165658334891
84,0.9926929104895819,0.019406483286903017,0.9214543359620231,0.04306212688485781,0.9771165897448858,0.15446264607210955,0.751823345820109,0.19194852684934935
85,0.9924406324114118,0.019895525604841254,0.9291444960094634,0.040279467191014974,0.977319210767746,0.15028680798908076,0.7569103141625723,0.18740724896391234
86,0.9925575596945626,0.01934174665560325,0.9247937429518926,0.041687468687693276,0.9770559718211492,0.15420893269280592,0.7517652163902918,0.1918183887998263
87,0.9924262336322239,0.02008356912327664,0.9226236797514415,0.04300077224061603,0.9769010047117869,0.1553161572664976,0.7503694742918015,0.1930424322684606
88,0.9924905356906709,0.019512586694742953,0.9266742467880249,0.04103770417471727,0.9769086986780167,0.15266810916364193,0.7535575826962789,0.19017735744516054
89,0.9923491108985174,0.019271176618834335,0.9315394134748549,0.03894697094247455,0.9766459713379542,0.15645280418296656,0.7485964248577753,0.19443338240186372
90,0.9923520769391742,0.019916657846243607,0.9265048986389524,0.0413480197035131,0.9765127599239349,0.15824523071448007,0.7470765064160029,0.19611642385522524
91,0.9922402217274621,0.02054818125352973,0.9161170266923451,0.045881988746779304,0.9764865587155024,0.1587677045414845,0.7465683370828629,0.1966337412595749
92,0.9925131684257871,0.018686954552928608,0.9231538914498829,0.041950542834543046,0.9767209986845652,0.15672463675340018,0.7484257767597834,0.1946646049618721
93,0.9925607698304313,0.01930823562932866,0.9244613675844102,0.04180040520926317,0.9769500643014908,0.15500404189030328,0.7500111758708954,0.19299841672182083
94,0.9928126136461893,0.019044131084921815,0.9210322527658372,0.04301362812873863,0.9770330289999644,0.15391824146111807,0.7509273489316305,0.19198023031155267
95,0.9921373611404782,0.020820827489452704,0.9235911170641581,0.04305601066776684,0.9769919216632843,0.15325188574691614,0.7511595487594604,0.1914872998992602
96,0.9921134880610875,0.021231193450235185,0.9246213691575187,0.04289015763927074,0.9769354164600372,0.1549645084887743,0.7498558163642883,0.19303671146432558
97,0.9924479070163909,0.01995276939123869,0.9224087567556472,0.0430083472636484,0.9770753135283788,0.15368451550602913,0.7513550122578939,0.19166833038131395
98,0.9920736380985805,0.020924711688643412,0.9184424309503465,0.045177826569193884,0.9769909977912903,0.15136535465717316,0.7481154104073843,0.19157342861096063
99,0.9925931096076965,0.019107149071281866,0.9260259838331313,0.04105393819156147,0.9772628545761108,0.15143596629301706,0.7536450326442719,0.189403235912323
100,0.9924988576344081,0.019535714006494908,0.926287713504973,0.041206294848095806,0.9767878949642181,0.15590597068270048,0.7443491915861765,0.19580399245023727
101,0.9922153495606922,0.020406190483343033,0.9191203117370605,0.04459558081414018,0.9769301414489746,0.15365193784236908,0.7532300353050232,0.19089890519777933
102,0.9923802585828871,0.020129525501813208,0.920298593384879,0.043958322455485664,0.9768437246481577,0.15706983022391796,0.7493305057287216,0.19450882077217102
103,0.9925219217936198,0.019357606591213317,0.9255943497021993,0.0413768244463773,0.9771153380473455,0.15228717774152756,0.7539570430914561,0.18978964040676752
104,0.9926092880112785,0.019218789502268747,0.9240822054090954,0.041898385754653385,0.9772200783093771,0.15256776909033457,0.7518815497557322,0.19078849256038666
105,0.9924251295271374,0.019744839120124067,0.9241620330583482,0.042182071844027155,0.9772034088770548,0.15167229870955148,0.7523890684048334,0.1900476229687532
106,0.9926071819804964,0.01927085615517128,0.9241091864449638,0.04191887352083411,0.9771876682837805,0.1503479890525341,0.7552734365065893,0.18809944887955984
107,0.9920438726743063,0.020866198642622857,0.9223005941935948,0.04359944333277997,0.977133090297381,0.1513487696647644,0.754298746585846,0.1890889952580134
108,0.9922920919599987,0.019560598058714754,0.9246699469430106,0.04186836399492763,0.9769313931465149,0.15367063817878565,0.7525144318739573,0.19119691848754883
109,0.992731613772256,0.018158390497167904,0.9293282571293059,0.039163678973203615,0.9770306895176569,0.15317022676269212,0.7536011040210724,0.1904613288740317
110,0.9925799000830877,0.018466273677491006,0.9292816888718378,0.03936706031007426,0.9771206130584081,0.15562552710374197,0.750788817803065,0.19305998956163725
111,0.9926958680152893,0.018941783834071385,0.9254105772290911,0.04120086568097273,0.9770075877507528,0.15686075141032538,0.7495293766260147,0.19430513059099516
112,0.9928337619418189,0.01864812598519382,0.9253914242699033,0.041032408231071064,0.9769222686688105,0.1587515858312448,0.7490126192569733,0.19564500202735266
113,0.9925170427276975,0.019324512664406074,0.9244852917534965,0.04180060123049077,0.9769052614768347,0.1584625324855248,0.7500578860441843,0.19505438581109047
114,0.9926168918609619,0.018998299769702413,0.9255787786983308,0.04116743616759777,0.9768798152605692,0.15871868034203848,0.7499752591053644,0.19524082044760385
115,0.9926700847489494,0.019216826806465786,0.9268444918450855,0.04079234413802624,0.9768781413634618,0.15896639414131641,0.7494777838389078,0.19558869302272797
116,0.9922402160508292,0.021149995470685617,0.9180671175320944,0.045463137506019505,0.9769806116819382,0.1574180337289969,0.7506760309139887,0.19418067236741385
117,0.9923049949464344,0.020812211735617547,0.9137779672940572,0.046976108547477496,0.9769273748000463,0.1581646657238404,0.7499349067608515,0.19492508471012115
118,0.9922914618537539,0.02112860574076573,0.9212213896569752,0.04418872500814143,0.9768391996622086,0.1589830598483483,0.7487294773260752,0.19589799270033836
119,0.9920761670385089,0.021014826682706673,0.925108463991256,0.04256546736827919,0.9767728249231974,0.15832401936252913,0.7481956829627355,0.19571578626831374
120,0.99215338911329,0.0208981041574762,0.9251297258195423,0.04248710127458686,0.9767422626415888,0.15796760593851408,0.7476490586996078,0.19572046647469202
121,0.9930407262983776,0.017397825739213398,0.9267381741887047,0.03974354976699466,0.9767500460147858,0.15871133655309677,0.7473978251218796,0.19626661390066147
122,0.9930491958345685,0.017561002279676143,0.9314258354050773,0.03796639142646676,0.9768285701672236,0.15852055015663305,0.748605544368426,0.1956705463429292
123,0.9926573151633853,0.01939415612391063,0.9243775237174261,0.04188553589795317,0.9766967048247656,0.16070701430241266,0.7474421262741089,0.19744724904497465
124,0.9924127431142897,0.019904018424096562,0.9255049654415676,0.04174038537201427,0.9764829526344935,0.1582264887789885,0.749050498008728,0.19531488046050072
125,0.9927934720402672,0.01904914164472194,0.9254943558147976,0.041231852202188404,0.9764826248089472,0.15794062924881777,0.7486860603094101,0.19528967017928758
126,0.9925162252925691,0.019178241979153382,0.9293063254583449,0.039784343381013186,0.976596420009931,0.15653825365006924,0.7502939800421397,0.19380520284175873
127,0.9927898389952523,0.01826446068783601,0.9251667204357329,0.04089203299511047,0.97674593826135,0.1590219164888064,0.7484828879435858,0.1960199661552906
128,0.992263810975211,0.020311114511319568,0.9252996416318984,0.042066795840149836,0.9765666077534357,0.16062946865955988,0.7472432653109232,0.19747993970910707
129,0.9926229573431469,0.019463944692342056,0.9247869820821852,0.04176364244804496,0.9764240185419718,0.16267708006004492,0.7451665500799814,0.19953918705383936
130,0.9930222630500793,0.017919724008866718,0.9314337628228324,0.038178427588372005,0.976532777150472,0.16207002103328705,0.7459863126277924,0.1988473298648993
131,0.9921871707552955,0.02055807260885125,0.9238486488660177,0.04279533951055436,0.9766133924325308,0.1612150433162848,0.7466576000054678,0.19806560377279916
132,0.992630714461917,0.01894288949136223,0.9263991968972343,0.04080604619923092,0.9765787372986475,0.15775942926605543,0.7494146277507147,0.194889967640241
133,0.9927047803288415,0.01916891269917999,0.9217973124413263,0.04278242898484071,0.9767429331938425,0.15977120709915957,0.7475467572609583,0.19684446478883424
134,0.9926212373233977,0.01957038643636874,0.9221377259209043,0.04288710316731816,0.9767862955729166,0.15934116579592228,0.7479638208945593,0.19641928126414618
135,0.9925017754236857,0.0191027233820586,0.9266811864716666,0.04078926758042404,0.9767234176397324,0.15657171296576658,0.750401496887207,0.1937825195491314
136,0.9926122937883649,0.019347796438350565,0.9252595475741795,0.04150477539570559,0.9768387029568354,0.15904296562075615,0.7484710961580276,0.19603722169995308
137,0.9926353040195647,0.018820552199724176,0.9276328540983654,0.040239090632115095,0.9768431484699249,0.15899894634882608,0.748626192410787,0.19594941412409148
138,0.9923807893480573,0.020377798582471553,0.9209888719377064,0.04383124047446819,0.9768291662136713,0.15918593108654022,0.7484360734621683,0.19613697255651155
139,0.9924765200841994,0.02025210653387365,0.9220215593065534,0.043342639736476396,0.9767162998517355,0.15669364109635353,0.7504433045784632,0.19383936872084936
140,0.9925034017789931,0.019515003077685833,0.9266326796440851,0.04105595987112749,0.9768538574377695,0.1586553075661262,0.7486369063456854,0.19573824852705002
141,0.9924537454332624,0.02055091304438455,0.9249080618222555,0.04236741763140474,0.9768756230672201,0.15848014317452908,0.7488302091757456,0.19555554538965225
142,0.992561624163673,0.018618452407064893,0.9261861443519592,0.04069649951443786,0.976881742477417,0.1580324713140726,0.7489891697963079,0.19522351026535034
143,0.9926559726397196,0.019290411756152197,0.9242126601082938,0.0418892176378341,0.9768805752197901,0.1580413325379292,0.748869334657987,0.19527686014771461
144,0.9925491412480673,0.018938741957147915,0.9266288791384015,0.040711628539221625,0.9768683463335037,0.15809446635345617,0.7487563143173853,0.19535464172561964
145,0.9925499132701329,0.01977706944481248,0.9210966342971438,0.043427656803812296,0.9768486618995667,0.15822265669703484,0.7485774209101995,0.1955033652484417
146,0.9924806328046889,0.019527745433151722,0.9283189461344764,0.040389032502259524,0.9768549452225367,0.15821394324302673,0.7486143459876379,0.19548318162560463
147,0.992748791263217,0.018654684270066873,0.9300891302880787,0.039157168762314884,0.9767642815907797,0.15599196838835874,0.7506604194641113,0.19333109259605408
148,0.9925436888422284,0.01905939612715017,0.9245482200667972,0.04161628717113109,0.9768727670113245,0.157676059131821,0.7488939613103867,0.19504785537719727
149,0.9928626616795858,0.018195356685845626,0.9289018426622663,0.039356525809991924,0.976886510848999,0.15764906195302805,0.7489427725474039,0.1950119137763977
