epoch,binary_acc_ch0,binary_crossentropy,dice_coef_rounded_ch0,dice_coef_rounded_ch1,loss,mean_iou_ch0,val_binary_acc_ch0,val_binary_crossentropy,val_dice_coef_rounded_ch0,val_dice_coef_rounded_ch1,val_loss,val_mean_iou_ch0
0,0.9572260988985791,0.10037533089737682,0.1538769617832526,0.33889712302243424,0.4091539220774875,0.45625323846059684,0.9943343321482341,0.07218210274974506,0.43603396832380287,0.2874081879854202,0.37907207806905113,0.5191545009613037
1,0.9885423183441162,0.05921664965503356,0.5527937407879269,0.7107303887605667,0.2434462422833723,0.5566348538679236,0.9941210349400839,0.065398158878088,0.35629879345942755,0.5445632100105285,0.33530726432800295,0.5850336631139119
2,0.991433018987829,0.04925956486752539,0.5835375524880929,0.7692140656890292,0.211539523619594,0.5968050044594388,0.9933328469594319,0.07118366907040279,0.2379167380781534,0.597748589515686,0.3473779261112213,0.6086780786514282
3,0.9883598854292684,0.05708142514549085,0.593082705086945,0.7954105236637059,0.20186592771935818,0.6168010697435977,0.9924883008003235,0.0726257103184859,0.05867308680123339,0.5269324739774068,0.4151225527127584,0.627228852113088
4,0.9912552068482584,0.04809109616413045,0.6239911335617748,0.8023397059582952,0.1857402489256503,0.631691422035445,0.9925466775894165,0.06383092527588209,0.07686619805948187,0.6880131125450134,0.37769034306208293,0.6364537318547566
5,0.9904810014893027,0.04890933460282052,0.6385806382578962,0.8244239021750057,0.17601464053287225,0.6399140463155859,0.992882251739502,0.06695699244737625,0.14749627791170497,0.5908933242162069,0.37439122994740803,0.6442196210225423
6,0.9919021653406548,0.04510983395757097,0.6223570453496932,0.8253427554260601,0.17771036742311536,0.6460217670960859,0.9936956524848938,0.052649523069461183,0.3111842138421101,0.6902974963188171,0.2968161582946777,0.6489704251289368
7,0.9909659974715289,0.0419382690999876,0.6928458430184572,0.8450563707772423,0.15225620019961805,0.6529396684730754,0.993838119506836,0.06807505612572035,0.3190753244901619,0.6855926314989725,0.3028048117955526,0.6594253857930501
8,0.9916309425325105,0.03700976446270943,0.7130246478499789,0.8713884254296621,0.13735991761539923,0.6625714952295477,0.9930887023607889,0.05830857132871946,0.18508814005569243,0.7416614532470703,0.32585341731707257,0.6661215901374817
9,0.9924877952126896,0.03793776629711775,0.7159236967563629,0.8586888488601235,0.13958677101661177,0.6680414624073926,0.9933890183766683,0.06476323902606965,0.25864440566316865,0.6909785032272339,0.31806874672571817,0.6720060706138611
