epoch,acc,binary_crossentropy,dice_coef_rounded_ch0,dice_coef_rounded_ch1,loss,val_acc,val_binary_crossentropy,val_dice_coef_rounded_ch0,val_dice_coef_rounded_ch1,val_loss
36,0.04160450666171053,0.08558691859893176,0.25965458834948746,0.6020732211030048,0.3560488547967828,0.021131727483964736,0.07263101649380499,0.2586032666506306,0.5602066488035263,0.36317551808972515
37,0.041646441768692886,0.08078396449918332,0.2800939679145813,0.6464713500893634,0.3393384529196698,0.020727354191964673,0.06592695180687212,0.32863820752789896,0.7048943331164699,0.299832494028153
38,0.04166365236691807,0.08218807548932407,0.25273664684399316,0.6280360481013423,0.35084374572919763,0.02060076275900487,0.04475681844257539,0.3055635285197622,0.7158473460905014,0.29936974711956515
39,0.0414947766162779,0.07927821447019992,0.27803576381310174,0.6529829605765964,0.3376338378242824,0.02060076275900487,0.0425497199138326,0.3657044422241949,0.7330864754415327,0.2769930074291845
40,0.04149503884432108,0.08344486582538356,0.2790262310401253,0.6281280724898629,0.344104352204696,0.02060076275900487,0.053903901649098244,0.050383150669550826,0.6447018654115738,0.38875822674843574
41,0.04164657272074534,0.0805375948548317,0.27567510792742606,0.6441203459449436,0.34189161787862365,0.02060076275900487,0.0847640112042427,0.007125122077864475,0.3522460829569149,0.47502690938211256
42,0.04164700963250969,0.08684122270863989,0.26972045879001205,0.6135573374188464,0.35042027416436566,0.02060076275900487,0.04766250293581716,0.10824200707100963,0.6445095481411103,0.37258161267926615
43,0.041509410123462265,0.07306390612021736,0.30740990522115125,0.6687626087147257,0.32333341240882874,0.02060076275900487,0.06914995574662762,0.34196662037603315,0.6657076881777856,0.3034720286246269
44,0.041884728747865425,0.09048508723144946,0.24301363851713098,0.6017956306105074,0.3613372471021569,0.027282787907508113,0.07910190835114449,0.2649720162153244,0.6509336060093295,0.3405364972929801
45,0.041454719703482544,0.07377584472946498,0.3130640387535095,0.670268582261127,0.3224364292362462,0.02060076275900487,0.06095066312099657,0.2803080910938837,0.6148985066721516,0.3306184925379292
46,0.041492723495416016,0.09468401045255039,0.2355774744697239,0.5802019309738408,0.37163438745166943,0.02060076275900487,0.06658186463098373,0.13406015337902993,0.4602796500849147,0.41804735314461494
47,0.04150237766620905,0.07999380094849545,0.27236959564944974,0.6480206017908843,0.34308419279430225,0.02060076275900487,0.03530273436298294,0.31060249310347343,0.7183764769184974,0.30430454784824
48,0.04167632054051627,0.08894735655706862,0.2695379150302514,0.6124049684275752,0.35170496028402576,0.02046960165664073,0.04529737344672603,0.2608164075096401,0.7161406182473705,0.3119192046503867
49,0.041488835669082146,0.0882892130833605,0.25414637670568796,0.5896531641483307,0.3616894341033438,0.02060076275900487,0.03708168708028332,0.00039090044353337535,0.7999146753741849,0.3829798833016426
50,0.042180414352080094,0.08075948804616928,0.3089191453612369,0.644015908241272,0.3312448405701181,0.02060076275900487,0.03017795746845584,0.2027207080118974,0.7722238629095016,0.3066460235464957
51,0.04153461487072965,0.08271639356794565,0.270366384283356,0.6330366484496904,0.3444716554620992,0.02060076275900487,0.038009552405245846,0.04330221449603296,0.7061057369555196,0.3760315622052839
52,0.04204456273304379,0.08631233142121979,0.25908426422139874,0.609189879635106,0.35475940808005957,0.02060124890938882,0.02759127066500725,0.21805830811424512,0.8403196527111915,0.3123862123297107
53,0.04151045854972756,0.08233027289743008,0.2654774778563043,0.6309693274290665,0.346803050974141,0.02060076275900487,0.03517594687159984,0.19450930032161845,0.7698523248395612,0.33840245969833865
54,0.0419850233618332,0.08580120053628217,0.24809232386557953,0.6106437328069106,0.35885477195615356,0.020637417993237896,0.0449135429676502,0.2486359552234306,0.691312559189335,0.3328397427835772
55,0.0420340789562982,0.08684111904838811,0.2677659972206406,0.592788964509964,0.3579277111136395,0.02060076275900487,0.09442493319511414,0.12585301846810315,0.4186843143355462,0.4142260657202813
56,0.04165233866028164,0.08776484284064044,0.26346019558284595,0.6222324811893961,0.3505633084670357,0.02060076275900487,0.08216446541970776,0.18115692972693773,0.4904848712105905,0.39239969849586487
57,0.041532168893710426,0.08303955634650977,0.2669820066379464,0.6160263820834782,0.35093346108560974,0.020616999857368007,0.07991188764572144,0.20436144482828827,0.41732120513916016,0.40495169835705913
58,0.04187848256981891,0.08055535460943761,0.27208057531844015,0.6378464854281881,0.34285661578178406,0.02060076275900487,0.08181878035106967,0.13287384382302633,0.47612145735371497,0.411093266740922
59,0.041505697385772415,0.08417433322123859,0.26900149849445926,0.6087285500505696,0.3506834416285805,0.02060844400717366,0.08681082112654563,0.2225074839342626,0.5938948421708999,0.36870960074086345
60,0.04149101998495019,0.07927775966084522,0.3087736569021059,0.6597602911617445,0.3273635480714881,0.02060076275900487,0.16032122243796626,0.26778044763470404,0.296307532537368,0.4571799847387498
61,0.04200865595561007,0.07993831193965414,0.2747989079874495,0.6611768823602925,0.33660916141841724,0.02060076275900487,0.03899538721288404,0.39759742444561375,0.7518680230263741,0.2757000884702129
62,0.04162857584331347,0.08622599814249121,0.2500947551882785,0.6062809267769689,0.3594521465508834,0.020542523132697228,0.05177100447397078,0.24564711061201147,0.6379267371469929,0.34073516053538166
63,0.04153540131190549,0.07796723816705786,0.30787165657333704,0.6471359703851782,0.32955735533133795,0.02060076275900487,0.04799856569978499,0.25718957152322774,0.7006614785040578,0.31966274399911204
64,0.04150993433659491,0.07887574771176213,0.2893643398647723,0.6381442469099293,0.33520056631254114,0.02060076275900487,0.0475948466168296,0.25710165823834213,0.7352611749402939,0.30674991107756094
65,0.041496742678725204,0.07665505179244539,0.28752693922623346,0.6565039028292117,0.33229220950085187,0.02060076275900487,0.04960380891157735,0.21188917690831718,0.6431954522286693,0.3412226938432263
66,0.04169409924551197,0.07865019741913547,0.29949763546819275,0.6438764670620793,0.3315204265324966,0.02060076275900487,0.034717312443160245,0.14462347595385397,0.7472611665725708,0.337605397547445
67,0.04198235905040865,0.08035073429346085,0.263287792387216,0.6381638775701108,0.34437547688898834,0.02060076275900487,0.03884108893332943,0.014409927720759785,0.692935585975647,0.3623875312266811
68,0.041524043873600334,0.08878323646343272,0.26172142864569375,0.621866261181624,0.35080375230830646,0.02060076275900487,0.07354906886335343,0.23973193707605522,0.5342191428907456,0.3743644885478481
69,0.04152046160205551,0.07841210148256758,0.26430881930434186,0.616789232129636,0.35149724457574927,0.02060076275900487,0.04617226340116993,0.22231741809199804,0.6252652329783286,0.34750248635968856
70,0.04166002717355023,0.08652450970333556,0.28421886751185294,0.6179698627928029,0.3456493888212287,0.02060076275900487,0.05434724039608432,0.00014175251835108464,0.550938606262207,0.4237121343612671
71,0.04162184861691102,0.08720672713673633,0.26037794675516046,0.6137303191682567,0.35351306200027466,0.02060076275900487,0.05863936864320309,0.29458020723635153,0.6483127282511804,0.33158103016115004
72,0.041555975523331894,0.07674910905568497,0.2772113081553708,0.6306731752727343,0.34106001128321106,0.020600859916979266,0.0330625124756367,0.2339271218750641,0.7777186074564534,0.313506075451451
73,0.04171781881671885,0.0845611581335897,0.26512537669876346,0.6253590881824493,0.34998363645180414,0.02060076275900487,0.06512734774620302,0.0783572699776062,0.49807694722567836,0.4215904954941042
74,0.04160695320562176,0.08415326071174248,0.28223572023536847,0.6308962197407432,0.3424602280492368,0.02060076275900487,0.21133619210412424,0.00014175251835108464,3.837483329275969e-05,0.6052211042373411
75,0.041845414544577186,0.08411919374180876,0.2713443196338156,0.603094941895941,0.35184446365936944,0.02060076275900487,0.11549213937213344,0.0487020903195615,0.14525815832518763,0.5135535847756171
76,0.04156436252853145,0.0836314965525399,0.2823283711205358,0.6302887551162554,0.34188402865243994,0.02060076275900487,0.07360627766578429,0.21427030879356374,0.5714077786091836,0.3761172294616699
77,0.04205513373017311,0.08159113999294199,0.2959820038598517,0.632066020499105,0.336697809074236,0.02060076275900487,0.057522359153916756,0.23279971443961614,0.6908851554316859,0.32763151776406074
78,0.041694186384911125,0.08110268640777339,0.27626201186491095,0.6324641017810159,0.3427525590295377,0.02060076275900487,0.051750343292951584,0.05426056512665274,0.6460386783845963,0.3896128025747115
79,0.041727341468567436,0.07493679306429366,0.3016437019990838,0.651644141777702,0.32979289474694623,0.02060076275900487,0.06442550882216423,0.08389402090969886,0.5434345266511363,0.41457828879356384
80,0.04153002847148025,0.0844571870630202,0.28258124512174854,0.6305126897666765,0.34100164019543194,0.021649274314122814,0.07853122974836058,0.2583805591829361,0.6046111093413445,0.35150656007951303
81,0.041561785275521484,0.07610461990470471,0.29687505604132364,0.6635887298894965,0.3262288388998612,0.02060076275900487,0.03866561580329172,0.1939880187677655,0.7185969256585644,0.3276063809471746
82,0.04151316675478998,0.07669369179917418,0.3048167876575304,0.6479611902133279,0.32738693252853723,0.02060076275900487,0.05055737867951393,0.029673515123807104,0.6457988235258287,0.39187270883590947
83,0.0421067224410565,0.07627246933786766,0.3108033447161965,0.6571568393188975,0.32387700806493347,0.02060076275900487,0.04434077688042195,0.015801024489900877,0.6163214382625395,0.3958617987171296
84,0.04152443648680397,0.08103854921848877,0.26604383697976236,0.6287346106508503,0.34624998206677643,0.02060076275900487,0.041889826977445234,0.00014175251835108464,0.6974942962969503,0.39036501126904644
85,0.04162525596178096,0.07636187889653703,0.30569788554440375,0.6562374247157056,0.3273950186760529,0.02060076275900487,0.11407039002064735,0.00014171795426650094,0.3515973168034707,0.4916048184517891
86,0.041533610419086785,0.07444666115486104,0.32736886389877484,0.6937534705452297,0.30924602500770404,0.02060076275900487,0.04355897610225985,0.17126177462482556,0.6910849905783131,0.34090103160950447
87,0.04151006528864736,0.07959428931707921,0.2897266570640647,0.651480918345244,0.33206195675808453,0.02060076275900487,0.0417233093851997,0.04496828910299472,0.6959441131161105,0.36813460338500237
88,0.04154003128085448,0.0775542767799419,0.2960023756908334,0.6631897739742113,0.3273047882577647,0.020621958879693862,0.09916428212196596,0.2848842735252073,0.5040013357516258,0.37659309083415615
89,0.04167208334674006,0.07976063664840616,0.3047192067555759,0.6435564069644265,0.33190597334633704,0.06256718500967949,0.1759608395157322,0.10332766909813208,0.3865396399651804,0.48673675425591006
90,0.042185699810152466,0.07636896180717842,0.2980896668589633,0.6617883145809174,0.327642054013584,0.02060076275900487,0.03690665575765794,0.29163877696884166,0.7047535854001199,0.31049216706906596
91,0.04150390625,0.0787266306579113,0.29911394806011865,0.6591899032178132,0.3277179223039876,0.02060076275900487,0.03416674992730541,0.18126561933933127,0.7407965410140253,0.3200881490784307
92,0.041510065369631935,0.075292504352072,0.28836388626824255,0.651302474996318,0.33304274211759155,0.02060076275900487,0.1584195054827198,0.00014175251835108464,0.25394968925050515,0.5296071556306654
93,0.04156737669330576,0.07771764031570891,0.31113735424435657,0.6493389541688173,0.32694926663585333,0.020766343020143047,0.1307160460179852,0.20247406375147553,0.42117881101946675,0.42390332587303653
94,0.0415068328704523,0.0814069697390432,0.2869822852637457,0.6526951712110768,0.33428902859273163,0.02060076275900487,0.05052030122568531,0.22617708658142346,0.6870695698645807,0.33236198656020627
95,0.041543132989950805,0.07241694985524467,0.2981091269656368,0.669648791136949,0.32412563523520593,0.02060163772154239,0.06669363715956288,0.2252077420116327,0.5905450659413491,0.3586691983284489
96,0.04152670826600945,0.08277654906977779,0.29916327414305316,0.6525607005409573,0.3303206252015155,0.02060076275900487,0.04696124515706493,0.2879720184315492,0.6489467226689861,0.33045096935764434
97,0.04172555049476416,0.07327781633838364,0.320830124227897,0.6631212389987448,0.3196191709974538,0.02060076275900487,0.0712759614952149,0.13185822213492956,0.4738699918793094,0.4101209467457187
98,0.04151858348885308,0.07614875179917915,0.30575167614480725,0.6630464442398237,0.32457211224929144,0.02060076275900487,0.05973429316955228,0.03931905607638445,0.5642069789671129,0.40690010882193045
99,0.0415216411423424,0.0754754232323688,0.31677372818407806,0.673868548610936,0.31922121540359827,0.02060076275900487,0.03940652509129817,0.2045087586692159,0.7168046274492818,0.32579166562326495
100,0.0415320372937814,0.07968844230408254,0.2823040932416916,0.6463148218134175,0.33492881189221924,0.02060076275900487,0.041627874958419034,0.21535269754672154,0.6813566703950206,0.33051477132305024
101,0.04165775571828303,0.07853665429612865,0.30109744583782944,0.6628739380318186,0.32646085904992145,0.02060076275900487,0.04422355929930364,0.19133901290479116,0.6537614474373479,0.34132451107425077
102,0.041625605329223304,0.0727171936760778,0.3439501057500425,0.675206052220386,0.3096421516459921,0.02060076275900487,0.046355402277361964,0.12264240999619717,0.630338421752376,0.3589653757310683
103,0.041541691626543586,0.07384855802292409,0.3291198948155279,0.6678775652595188,0.3150151209986728,0.02060076275900487,0.04823491572132034,0.10475041958195488,0.605824623857775,0.37084437089581646
104,0.041591052289890205,0.07195678223734317,0.34291787510332855,0.6723715935064398,0.30911467645479285,0.02060076275900487,0.05169176658795726,0.06325390415628546,0.5830582356260668,0.3859939238717479
105,0.04167046681370424,0.07512782157763191,0.31656854956046393,0.6664035631262738,0.3191699307897817,0.02060076275900487,0.056025047456064535,0.032731879793103755,0.5583937341167081,0.4026924890856589
106,0.0416701612589152,0.06832594440683075,0.34425244771915936,0.7003561880277551,0.3012432572634324,0.02060076275900487,0.05467898026108742,0.03397389974458248,0.5689749227416131,0.39868397193570293
107,0.04162193616123303,0.07512856517796931,0.3230780434349309,0.671936079211857,0.3155690813842027,0.02060076275900487,0.05830512219859708,0.03851745709271786,0.5440859573502694,0.40463882973117216
108,0.04167645173552244,0.07665171798156656,0.31610913380332617,0.6610911203467328,0.3211842457885328,0.02060076275900487,0.053864683234883894,0.012509004773868758,0.5687296188646748,0.4079084934726838
109,0.041866644407096115,0.07307954796630403,0.33081588732159656,0.673979816229447,0.31284162466940674,0.02060076275900487,0.05171307596948839,0.03154696578173072,0.5735313613568583,0.3992215020041312
110,0.04182012249594149,0.07712737017351648,0.31433299831722095,0.6561013369456582,0.3218484728232674,0.02060076275900487,0.05030719419160197,0.0516713086859278,0.5836572522117246,0.38995248271572974
111,0.041947413235902786,0.082622521435437,0.2993023201175358,0.6339028503583826,0.3341828617064849,0.02060076275900487,0.0514026373144119,0.026278562395037303,0.575029831740164,0.4026684261137439
112,0.041952611554576004,0.07263158942046373,0.32358965148096497,0.6676976784415867,0.31668497298074805,0.02060076275900487,0.050336857716883385,0.057678872827372905,0.5880012550661641,0.3907449043566181
113,0.04197183146100977,0.07258382779748543,0.33035082596799603,0.670316685800967,0.31343854251115216,0.02060076275900487,0.05049129929994383,0.14440753870557302,0.5967684638115668,0.36688576109947696
114,0.04206701489570348,0.07474450588874194,0.3349920520963876,0.6591122772382654,0.3153700362081113,0.02060076275900487,0.05280074068615513,0.18712122625044186,0.5994526436251979,0.36025042110873806
115,0.04197349172571431,0.07340484517424004,0.31919722647770593,0.6736323107843813,0.3167822995911474,0.02060076275900487,0.05169957287369236,0.19250392800501187,0.5995939787357084,0.35694031946120724
116,0.042085886001586914,0.06849859347162039,0.3386784157027369,0.6917621674744979,0.3050432503223419,0.02060076275900487,0.055627296288167274,0.07221900126727808,0.5552591147922701,0.3948842488950299
117,0.04189110628288725,0.07497684430816899,0.3293138373157252,0.6548078397045964,0.3178856444099675,0.02060076275900487,0.04678895715023241,0.19630791325846897,0.6310616731643677,0.3496145413767907
118,0.04171401772486127,0.07147081617427908,0.3356247013029845,0.6715632495672806,0.3107704125020815,0.02060076275900487,0.04922053061666027,0.14065133570787317,0.6232176624959515,0.360935507282134
119,0.041685581045306244,0.07328017120775969,0.3359212719875833,0.665429016818171,0.3128377821134484,0.02060076275900487,0.04632719936630418,0.1608324555103712,0.647419116189403,0.3556743408403089
120,0.04171476108224496,0.07047942394147748,0.32865018721507944,0.6800305558287579,0.3104825266029524,0.02060076275900487,0.04687352117992217,0.10703763564872075,0.638744112945372,0.36873745918273926
121,0.04188896642754907,0.0727912888902685,0.33460756553255994,0.6767982659132584,0.3102959886841152,0.02060076275900487,0.04805998480127704,0.11738327633112579,0.625644612696863,0.3691209131671536
122,0.04192631448740545,0.07089394444356793,0.3513056946837384,0.6834414549495863,0.3033518013746842,0.02060076275900487,0.0587029954598796,0.05835913236707359,0.5398695992846643,0.4044008437664278
123,0.04176525755420975,0.07131773719321126,0.3498324570448502,0.6847062395966571,0.3037633098985838,0.02060076275900487,0.058018683425841794,0.06880501912429839,0.551859428325007,0.3937429987615155
124,0.041743809681223785,0.07071860912053482,0.3452683421580688,0.6838368954865829,0.30453142070251965,0.02060076275900487,0.05848429724574089,0.09654698254927362,0.5708838489747816,0.384428552081508
125,0.04190150292023369,0.07086430651986081,0.34467147355494293,0.6789538847363513,0.30635304943374964,0.02060076275900487,0.05179652691848816,0.03299355111178762,0.6106687524626332,0.39168292091738793
126,0.041868260940131935,0.07061967269881912,0.3470183993163316,0.6789884645005931,0.30539555977220123,0.02060076275900487,0.05244728045598153,0.0454096571146135,0.6141801197682658,0.3876977120676348
127,0.04177421234224154,0.06852149137336275,0.35537848265274713,0.6942193313785221,0.2988889515399933,0.02060076275900487,0.06742928405442546,0.05706345704956836,0.46924738537880684,0.4177359131074721
128,0.041752109547024185,0.07621641457080841,0.3263683954010839,0.6648879180783811,0.3160006222517594,0.02060076275900487,0.05944209197355855,0.09192392559282692,0.5532848094740221,0.39159158929701776
129,0.04195440220444099,0.07234490014936613,0.32997706078964734,0.6765363942021909,0.3114253898029742,0.02060076275900487,0.05756321032681773,0.07151282732205975,0.5679595528110382,0.3901535089938871
130,0.04182125895243624,0.06536739351956741,0.36028946936130524,0.7051653162292812,0.29428610594376275,0.02060076275900487,0.057120768533598994,0.0729786631418392,0.5316395149115594,0.39911239089504363
131,0.04185694707152636,0.07056220475098361,0.3505616165373636,0.6892912050952082,0.3022992811773134,0.02060076275900487,0.0502046957131355,0.03815407428285858,0.5963958775804888,0.3921483774338999
132,0.04190276959991973,0.06554433946376262,0.36610016161980835,0.700272578260173,0.292902774784876,0.02060076275900487,0.055051384553793936,0.020883530794714215,0.5398820081064778,0.40902354832618465
133,0.04173804390365663,0.07846178697503131,0.3471437122510827,0.6464346737965293,0.3140334739633229,0.02060076275900487,0.05389851439864405,0.004230950250677133,0.5951930467159517,0.4082300787971866
134,0.04184523986085602,0.07179435666488565,0.34253062048683997,0.6825402314248292,0.30725637337435846,0.02060076275900487,0.059358330623757456,0.034688815585292514,0.5486529844422494,0.40547436475753784
135,0.041846899882606835,0.07235953778676364,0.35783531678759534,0.6733691886715267,0.3038915330949037,0.02060076275900487,0.05899714330031026,0.04035044794352049,0.5652945205088584,0.40042786348250603
136,0.04187494443486566,0.07212435113994972,0.36590014009372046,0.6862605395524398,0.2993752904560255,0.02060076275900487,0.057692371669315526,0.10978713494278641,0.5656327768679588,0.3841872436385001
137,0.04176469017630038,0.06517336145043373,0.3681312112704567,0.7115735256153605,0.2902834020231081,0.02060076275900487,0.05402946033545079,0.08144684707569409,0.5479915766946731,0.38841216314223503
138,0.041676888404333076,0.06765725544613341,0.3674470659183419,0.7026082743769106,0.29258498290310736,0.02060076275900487,0.05799154949284369,0.030240941454277134,0.5405292112019754,0.40399495440144695
139,0.0415924069998057,0.07112136272632558,0.33805164241272473,0.6828755567903104,0.30593624840612,0.02060076275900487,0.058851504758481055,0.0647440861784778,0.536242165392445,0.3953203049398238
140,0.04173760666795399,0.0791103792903216,0.32152122064777044,0.6614219805468684,0.31922449560269067,0.02060076275900487,0.060388538625932506,0.03851791766505959,0.548885757403989,0.4012386770017685
141,0.04185882526571336,0.0678557368076366,0.36986431155515753,0.6907767847828243,0.2946648111809855,0.02060076275900487,0.059546105323299285,0.10302356965821086,0.502825693738076,0.39453790841564057
142,0.041814400288073914,0.0672837801925514,0.367690978490788,0.7093916820443195,0.29236709553262463,0.02060076275900487,0.059280358375080174,0.16952411092220684,0.515472426049171,0.3794244047134153
143,0.041817938989919166,0.06817105218120244,0.37895192465056543,0.6948939147202865,0.2918561982071918,0.02060076275900487,0.05285620617289697,0.08523123742235193,0.5809556995668719,0.38168004924251187
144,0.04178762306337771,0.0644694616937119,0.3651670249907867,0.7174264892287876,0.28893347538035846,0.02060076275900487,0.04976755314536633,0.14273302516272862,0.6113550855267432,0.36406067109877066
145,0.04172454563819844,0.06732719828901083,0.3708786076825598,0.7034617558769558,0.29063326379527216,0.02060076275900487,0.04832112572846874,0.0638733588003238,0.6216852309242371,0.3782704145677628
146,0.04171414948675944,0.06842668775631033,0.3503854533900385,0.7056161709453749,0.2966515097929084,0.02060076275900487,0.05406991596664152,0.19575353670628712,0.5640835737989794,0.36465594076341196
147,0.04164626676103343,0.058658290492451706,0.4095866343249445,0.7399309899495996,0.2689524811247121,0.02060076275900487,0.06449118004210534,0.09937687937992686,0.4886881346183439,0.4031984709924267
148,0.04161049109762129,0.06910765090066454,0.3749090083267378,0.6884969680205636,0.29200172748254694,0.02060076275900487,0.062225050383037134,0.07201945524185806,0.5157039521201965,0.39908663399757877
149,0.04163412369139816,0.07206770097431929,0.3632103917391404,0.6906163407408673,0.2981988742299702,0.02060076275900487,0.05391059227047428,0.12062411940930742,0.6037027778164032,0.3722914755344391
