epoch,binary_acc_ch0,binary_crossentropy,dice_coef_rounded_ch0,dice_coef_rounded_ch1,loss,mean_iou_ch0,val_binary_acc_ch0,val_binary_crossentropy,val_dice_coef_rounded_ch0,val_dice_coef_rounded_ch1,val_loss,val_mean_iou_ch0
0,0.9559303304000247,0.1007661800230703,0.0006868891962972891,0.042652723444916774,0.44182056188583374,0.4514854434997805,0.9941855801476372,0.06907627089983887,0.00036869321047561243,0.28765176609158516,0.40499187840355766,0.4913400295707915
1,0.9844003945100502,0.0560926015137649,0.1657183354553007,0.6031194294604366,0.33647471128917134,0.49399702470810686,0.9760716226365831,0.06363915072547065,0.2850936825076739,0.6344078580538431,0.37938936716980404,0.4974669681655036
2,0.9795667490021127,0.05067404512254918,0.5222877093025895,0.6786695376771396,0.3175816799773545,0.49998600316829367,0.9807988835705651,0.07037679923491345,0.342039044532511,0.583181060022778,0.37020936608314514,0.5025141437848409
3,0.9830762812348662,0.06626389401613689,0.5489411305208676,0.6966021608133786,0.24841764789135728,0.522677728387176,0.9904153876834445,0.06703013419691059,0.24809846477000974,0.6731773051950667,0.31844577855534023,0.5482160912619697
4,0.9860755859828386,0.05750900097802037,0.5924224013187847,0.7544254211128735,0.21579633873017107,0.5639380294768537,0.9877595570352342,0.06543150254421765,0.281887417503943,0.7833735909726884,0.29652804053492016,0.5801925361156464
5,0.9904459522616479,0.047656951892760493,0.6785958457377649,0.7980305225618424,0.1718116991462246,0.5904982551451652,0.9855123195383284,0.07687399784723918,0.33443847070965504,0.764333059390386,0.28971876783503425,0.6014789707130856
6,0.9893218139807384,0.05106465785453717,0.6249942538018028,0.7646048337221145,0.19573415989677112,0.6083788096904754,0.9860926038689084,0.07335177912480301,0.34188108518719673,0.7921646800306108,0.28038032352924347,0.6157822575834062
7,0.9904318932564028,0.04846903122961521,0.6889538182125937,0.7888871738987584,0.16934014976985992,0.6220291660678002,0.9886438681019677,0.07822929984993404,0.38509070376555127,0.7544019950760735,0.2798522512118022,0.6293040050400628
8,0.9900641302267711,0.04953757158170144,0.6791482259829839,0.7828016728162766,0.17282140031456947,0.6335756868124008,0.9922706319226159,0.07762594676266114,0.3961644102301862,0.6868518226676517,0.286448924905724,0.6387125551700592
9,0.9905115750528151,0.04659230466331205,0.7125520648494843,0.8044465684121654,0.15846022146363412,0.6431087505432868,0.9877516031265259,0.08380628708336088,0.3981601322690646,0.7377382549974654,0.2822184943490558,0.6475121743149228
10,0.9919008582830429,0.036412098274255796,0.7789718439181645,0.8502810885508855,0.12282720965643724,0.6515698701143264,0.9891354011164771,0.08932186000876957,0.43595411876837414,0.7272493408785926,0.2731812381082111,0.6558856467405955
11,0.9913551269039031,0.04099089994786247,0.7652514980685327,0.8384491628216159,0.1318941721993108,0.659787158812246,0.990374528699451,0.10188875616424614,0.4640937000513077,0.6844526165061526,0.27867337978548473,0.6638176110055711
12,0.9925705363353093,0.037129804864525794,0.7967607975006104,0.8454330494006475,0.11746815964579582,0.6670677224795024,0.9905919631322225,0.08858153720696767,0.4330417207545704,0.714674174785614,0.27614180992046994,0.6710793607764773
13,0.9930938597648374,0.03801650229480959,0.8035103813294442,0.8286367558663891,0.1199270184001615,0.6736044037726617,0.9911661412980821,0.08214402633408706,0.40857447104321587,0.7440800468126932,0.27246564957830643,0.6766730811860826
14,0.9926246374845504,0.028818894798556965,0.833364200592041,0.8871312369902928,0.09325345692535242,0.6800559043884278,0.9894550542036692,0.11437349145611127,0.43977443708313835,0.6939610044161478,0.28960180034240085,0.6834602289729648
15,0.9928830727454154,0.0310869553997632,0.8169320917898609,0.8685159394817967,0.10393458292368919,0.6859947000780413,0.9938680165343814,0.08527786284685135,0.5083721992042329,0.7097517119513618,0.2502998469604386,0.6890585554970635
16,0.9936067332824071,0.027983297190318505,0.8258987724781036,0.8786950806776682,0.09633960438271363,0.6912053724129995,0.9918452401955923,0.08239372757573922,0.43122470296091503,0.7572729885578156,0.2629617651303609,0.6935250957806905
17,0.9933070386609724,0.02981882064693397,0.8265083239924523,0.8761182677361273,0.09825895270032267,0.6956944119545722,0.9908906949890984,0.09160048079987367,0.48386698298984104,0.7478055655956268,0.2539910417464044,0.6979823840989007
18,0.9931362311045329,0.02757127226019899,0.835253048936526,0.8893236070871353,0.09135550446808338,0.7000316103299459,0.9947830504841275,0.1014422027187215,0.5699280848105749,0.6515871153937446,0.25087380243672264,0.7027010156048669
19,0.9936420379146453,0.02584119056982379,0.8391997083540885,0.893342666087612,0.08854487153791613,0.7048195581282338,0.9928847584459517,0.08520418488317066,0.5171763632032607,0.7519965800974104,0.23942146367496914,0.7070477803548177
20,0.9937196602423986,0.02544371729406218,0.8621855994065603,0.9021824975808461,0.07934857259194056,0.7090654065211613,0.9929921693272061,0.09754104498359892,0.5760461820496453,0.709902866019143,0.23586952851878273,0.7113751437928941
21,0.9938618790718817,0.024067212617205035,0.8513982968945657,0.9021010687274318,0.08235181219154789,0.7134240346570169,0.9952339000172086,0.08889727832542525,0.6557399498091804,0.7029049826992882,0.21038502123620775,0.7154881027009752
22,0.9938340932130814,0.02391290063969791,0.8504084467887878,0.9038421660661697,0.08192368143548569,0.7174119075139364,0.9954060382313199,0.10290549985236591,0.6161353654331632,0.7017576661374834,0.2285791180200047,0.7193811436494192
23,0.9941314843393141,0.0231129634644716,0.8818362932051381,0.9123781092705265,0.07032138313497266,0.7214973299734054,0.9941030409600999,0.10241332256959544,0.6394875778092278,0.695737835433748,0.221571434289217,0.7236253155602349
24,0.9941294689973196,0.02654793585340182,0.8617177406946818,0.8940009007851283,0.0818627075602611,0.7253019412358602,0.9965600172678629,0.10940999020304945,0.6773756311999427,0.6106053673558764,0.23280232813623217,0.7272963159614139
25,0.9941855938203873,0.02650024246184095,0.854616891953253,0.8865859643105538,0.08552657428287691,0.7289331536139211,0.9952882296509213,0.09512363229360846,0.6360296938154433,0.673151046037674,0.22391157555911276,0.7306907839245267
26,0.994669395685196,0.019918365807582935,0.8818901856740315,0.9177820305029551,0.0674224141985178,0.7322584648927053,0.9960532254642911,0.1117184849248992,0.6879176199436188,0.6908696062035031,0.214866793817944,0.7341188920868768
27,0.9948026537895203,0.017909671315142223,0.8918827079957531,0.9246271637178236,0.061879170157255664,0.7359297621634698,0.9973591599199507,0.09879744508200222,0.7718737026055654,0.6935760809315575,0.18292960855695936,0.737862315442827
28,0.9948424557844798,0.01965161841362715,0.8912208239237468,0.9156186560789744,0.0648504834001263,0.739687705039978,0.9958534704314338,0.104607828375366,0.6912049882941775,0.6913400524192386,0.20920015043682522,0.7411793602837456
29,0.9949228763580322,0.017735333932984258,0.9011031043144965,0.9263214603547127,0.0586457216451245,0.7426817147962509,0.995521581835217,0.07952541009419495,0.700641542673111,0.7494610051314036,0.18311602705054814,0.7444662352403005
30,0.9950566510359447,0.016505680062497655,0.8972198784351348,0.9309607307116191,0.05835052629311879,0.745902548233668,0.9962794515821669,0.10276525239977571,0.7284907731744978,0.7164732548925612,0.1917823346124755,0.7473234997855293
31,0.9953083395957947,0.01606442959558579,0.9034222191379916,0.9311753530656138,0.0563447096895787,0.7486318138337904,0.9978272782431709,0.09669308778312471,0.762162423796124,0.7239929503864713,0.1788156558242109,0.7503655917114682
32,0.9949550687289629,0.01783066155908049,0.9090816017057075,0.9318332857772952,0.054896715906311254,0.75179758325952,0.9961583746804131,0.10120472374061744,0.7369002799193064,0.7445628345012665,0.18304953889714348,0.7534595992830064
33,0.9952670023089549,0.014743429700248554,0.9136869203848917,0.9343412498958775,0.05169179937878593,0.7548955815737365,0.9965472949875726,0.08126867417660025,0.7350526518291898,0.7588105003039042,0.17040142085817125,0.7563062575128343
34,0.9952590504630667,0.0157206762643134,0.9080542814536173,0.9311340197187955,0.0547857906241886,0.7575346974075817,0.9969112376372019,0.08232660384641753,0.7572516699632009,0.761650413274765,0.16493493111597168,0.7588169972101847
35,0.9951541472653873,0.017523593192950625,0.9088966963721103,0.9204239210144418,0.05756973853853882,0.7600138001754636,0.9970295429229736,0.09229900501668453,0.7467997007899814,0.7321173912949033,0.1788961042960485,0.7614376876089308
36,0.9951106713664147,0.01590871705763763,0.9096600547913583,0.9350375456194724,0.05327564886500759,0.7625976377917875,0.995747039715449,0.10660292725596163,0.7107017901208665,0.6804072029060788,0.2068589213821623,0.7638058397505019
37,0.995051982998848,0.01520455793167154,0.9178450266520183,0.9381588598092397,0.049855814501643184,0.7650065561135609,0.9953788253996108,0.07250798038310474,0.6985292865170373,0.7813235157065921,0.17383556895785862,0.7661128540833791
38,0.9949456703278327,0.018881903060020938,0.9092667929587825,0.9241890830378379,0.05736444325697038,0.7670808184531427,0.9964738620652093,0.06597127103143269,0.7325112289852567,0.7691403329372406,0.1623406687544452,0.768341107500924
39,0.9949330300092697,0.01649469411931932,0.9081689874331157,0.9328237732251485,0.05463940848906835,0.7695619444052378,0.9977668225765228,0.09330214580727948,0.7580989996592203,0.7499323586622874,0.17128951681984794,0.7707039780086942
40,0.9952054735152952,0.014293158246624854,0.914452737377536,0.9414844224529881,0.04983500235023037,0.7717192538322941,0.9979350301954482,0.11086971229977077,0.772236790921953,0.6501768132050832,0.1967185073428684,0.7729577620824178
41,0.9950226445992788,0.015140737810482582,0.913758306701978,0.9405207961797715,0.05086680514117082,0.7740338941415151,0.9970104429456923,0.0913165503491958,0.754918184545305,0.7385378744867113,0.17333533614873886,0.7750708924399482
42,0.9952798985665844,0.013517066986570436,0.9194294944886239,0.9424762302829374,0.047512038460662286,0.7761051539451845,0.9963047371970283,0.08925973706775242,0.7576371199554868,0.7570704254839156,0.16800781173838508,0.7770595318741269
43,0.995242424805959,0.015257967255699138,0.9157019337018331,0.9368521223465601,0.05086192892243465,0.7779213885466257,0.9969897634453244,0.08649150489105119,0.7530530624919467,0.7514743275112576,0.1692498777475622,0.778837478823132
44,0.9952730459551657,0.01322734163653466,0.9212140460168162,0.9443908199187248,0.046693120151758194,0.7797451961425043,0.9972047706445059,0.09137775914536582,0.7307430108388265,0.7191676629914178,0.18444812504781616,0.7807740039295621
45,0.9947002400954564,0.01471339981071651,0.9180163472890854,0.9399224350849787,0.049403822235763076,0.7817392150561014,0.9978488683700562,0.10879376634127563,0.7826952238877615,0.647586367196507,0.19173444021079275,0.7828522755040063
46,0.9956418314287739,0.014557147158249732,0.9168155962421048,0.9323028633671422,0.05133755024402372,0.7836381120066489,0.997175802787145,0.10038772991134061,0.7641073399119906,0.7061397499508328,0.1818487031592263,0.7844616737630632
