epoch,acc,binary_crossentropy,dice_coef,loss,val_acc,val_binary_crossentropy,val_dice_coef,val_loss
0,0.9351975747517177,0.21247551164456777,0.3241423283304487,0.3978283859434582,0.8705798903027097,0.9443923690029092,0.3134944209375897,0.8412376601953764
1,0.9549676577250162,0.11886708119085856,0.5040318596930731,0.2697075229315531,0.9482760058866965,0.24682103882770282,0.16305537216012944,0.48287033068167196
2,0.961052656173706,0.0977641214572248,0.573655964363189,0.22919605246612004,0.9569659249202626,0.2928426970501204,0.017125488016628533,0.568855806782439
3,0.963797960962568,0.10159540602139064,0.5979435798667726,0.2217798289798555,0.9559624791145325,0.3206798760472117,0.004991489056674008,0.5904105861444731
4,0.9599109433946156,0.10680716005819184,0.5708558900015694,0.23574195305506387,0.953854001857139,0.2988746021244977,0.08238472866297171,0.5463716242764447
5,0.9625555418786549,0.09315750836616471,0.5933671437558674,0.21854767345246814,0.9570075499044882,0.34507028879346074,0.0007116961374727858,0.6067600056931779
6,0.9592501435961042,0.10532317700840178,0.5685613652070364,0.23576934706597102,0.9570075499044882,0.38691907637828105,0.0002825636789517326,0.6320381760597229
7,0.9668014702342805,0.09139725619128772,0.626943439245224,0.20406094051542736,0.9570075499044882,0.36586114643393336,0.00043343273274650847,0.6193425671474354
8,0.9649159425780887,0.09277341780917985,0.6132387831097558,0.21036852399508157,0.9570075499044882,0.37158206830153595,0.0003893312760565833,0.6227933683910886
9,0.964406566960471,0.09598203925859361,0.6106511382829576,0.21332867727393195,0.9570075499044882,0.3797524068001154,0.00033205817453563213,0.627718938363565
10,0.9655278552146185,0.09371514245867729,0.6145036717255911,0.2104276092279525,0.9570075499044882,0.39289750400427226,0.0002487858626016139,0.6356427540650239
11,0.9633119702339172,0.0931135377004033,0.607785545644306,0.21275390542688824,0.9570075499044882,0.3787300643083212,0.0024385519169988364,0.6262633091694599
12,0.9635485495839801,0.09277332999876567,0.6053557935215178,0.2135216941436132,0.9570075499044882,0.3629545786896268,0.00382282721654298,0.6162449298678218
13,0.9628894329071045,0.09092943228426434,0.599524974822998,0.21474769640536534,0.9580971791937545,0.3559433978957099,0.03142381179920473,0.6009976042283548
14,0.9643469083876837,0.09161587432026863,0.6063542507943653,0.2124277963524773,0.9570075499044882,0.39519762227664124,0.0007024951113192868,0.636835380180462
15,0.963003484975724,0.09564887093646186,0.5945773380143302,0.2195583631594976,0.9578113330377115,0.3587218390123264,0.026411510449425142,0.6046702442942439
16,0.9604730918293908,0.10465497062319801,0.5811379935060229,0.23033781420616878,0.9570244937329679,0.4252292111113265,0.002256022001863646,0.6542367838524483
17,0.963738393215906,0.09341787582352049,0.6016663369678316,0.21538414983522325,0.9570075499044882,0.427791635732393,0.00015461531890921193,0.6566115053924354
18,0.9653656113715399,0.08895596187739145,0.6195641301927113,0.20554791532811664,0.9570075499044882,0.42389686969486445,0.00018348534925010157,0.6542666022841995
19,0.9676670375324431,0.08696187819753375,0.6348218932038262,0.19824830974851335,0.9570075499044882,0.4059281139760404,0.0006595166172750445,0.6432921854225365
20,0.9633987545967102,0.09892564213701657,0.6056125050499326,0.217110405365626,0.9570075499044882,0.42686129582894816,0.002565689080035333,0.6550924729656529
21,0.9695006467047191,0.08112772359024911,0.658205984603791,0.1853942544687362,0.9570075499044882,0.43507961727477407,0.0001152983697121837,0.6610008784242578
22,0.9621161988803318,0.09508111469802402,0.5930305165903909,0.21983640676453,0.9570075499044882,0.4190579930672774,0.0035160642710744053,0.6500284768439628
23,0.9642267709686643,0.0907117376724879,0.6128017419860476,0.20930636141981399,0.9570075499044882,0.4342849178088678,0.0019641655530289724,0.659783297293895
24,0.9661926201411656,0.08850431105210668,0.6311848277137393,0.20062863188130514,0.95723646073728,0.32299002521746867,0.0647749780013377,0.5678873545414692
25,0.9643407378877912,0.08971820771694183,0.6126593209448314,0.20876716432117282,0.9570075499044882,0.41778260912444143,0.002879261886354888,0.6495149618870503
26,0.963739119824909,0.09524079359003476,0.6054178589866275,0.21497735806873866,0.9570075499044882,0.41830753837082835,0.0003806511117176883,0.6508335213403444
27,0.9680675239790053,0.08778336732870057,0.6437102556228638,0.19518590895902543,0.957034352663401,0.37498994856267365,0.00768318194408297,0.6219226315214827
28,0.9685079710824149,0.08313038732324328,0.6444812984693618,0.19208572237264543,0.9570075499044882,0.38781463213869044,0.0018246328592696856,0.6319628873386899
29,0.9621769104685102,0.09671165545781453,0.5947782908167157,0.22011574251311167,0.9570075499044882,0.44559758136401306,0.0001840106281609199,0.6672833159163192
30,0.9653859933217367,0.09019863676457178,0.6246507139432997,0.20425893792084285,0.9570075499044882,0.42579344559360194,0.00015755267805935865,0.6554137226697561
31,0.9608203286216372,0.10076166050774711,0.5783711274464926,0.22910850175789424,0.9572070482614878,0.4132772857272947,0.05991780596023828,0.6240012404080983
32,0.9628493871007647,0.09493437799669448,0.6017147331010728,0.21627481139841534,0.9570075499044882,0.41154240273140574,0.009286280789662694,0.6432142040214023
33,0.9677870756103879,0.08581103153881572,0.6414857421602521,0.19489228370643796,0.9570075499044882,0.40662135868459137,0.006605499929817696,0.6413327584395537
34,0.9622256699062529,0.0944660036336808,0.5951373562926338,0.21862470465047018,0.9570075499044882,0.40997220374442433,0.005358632534783258,0.6438375518128678
35,0.964804280371893,0.09263277745672635,0.6119227239063808,0.21081064073812394,0.9570075499044882,0.42033922350084457,0.002241436554303053,0.6513047363307025
36,0.9652874384607587,0.08344251077089991,0.62990593342554,0.19810300355865842,0.9570075499044882,0.42163640421790044,0.00409318405739189,0.6513436871605951
37,0.9591448874700637,0.09832247807866051,0.5779276561169397,0.2278224364632652,0.9570137407328632,0.42574217915534973,0.005957115014639016,0.6530579860145981
38,0.9658765310332889,0.09230567372980572,0.6269909540812174,0.20458706929570153,0.9570494213619748,0.39699538897823644,0.03184333398452066,0.6254581140505301
39,0.9666251199586051,0.08295863742629687,0.6355087615194774,0.19557159997168042,0.9551171515439008,0.28325140476226807,0.2477191896051974,0.4708612778702298
40,0.9681096729778108,0.08851159310766629,0.6468506483804612,0.1943665583218847,0.9570075499044882,0.4501032644026988,0.0005251258274231961,0.6698508955336906
