epoch,binary_acc_ch0,binary_crossentropy,dice_coef_rounded_ch0,dice_coef_rounded_ch1,loss,mean_iou_ch0,val_binary_acc_ch0,val_binary_crossentropy,val_dice_coef_rounded_ch0,val_dice_coef_rounded_ch1,val_loss,val_mean_iou_ch0
0,0.9464727551878794,0.1044917058037675,0.0007842222928403593,0.08856846215167025,0.4279146051925162,0.4447459993155106,0.9922463715076446,0.0583801481872797,0.00013014440482947976,0.16761773469443142,0.42415494918823243,0.4903350383043289
1,0.9894644307053607,0.050947210549012474,0.35589016127050854,0.6040882818076921,0.3183776373448579,0.49452439987141156,0.9934105038642883,0.055526730790734294,0.26864335901336744,0.2953959681093693,0.3819005310535431,0.5103004217147827
2,0.9901605481686799,0.039012437362385834,0.6339520086412844,0.8166712159695833,0.19606304913759232,0.5374068902886432,0.9948605895042419,0.0513348214328289,0.4735492176492698,0.5456695139408112,0.2880956619977951,0.5685113906860352
3,0.9917163486066072,0.03379663071878578,0.702929341274759,0.8537312668302784,0.14907822012901306,0.5895352441331615,0.9944875478744507,0.09129217080771923,0.46478494770126416,0.6075289130210877,0.2944357663393021,0.6098807334899903
4,0.9927621017331663,0.02790255650230076,0.7323607245217199,0.8943583343340002,0.1252839387111042,0.6220128277073735,0.9944155156612396,0.08618185296654701,0.4417242272873409,0.5730368018150329,0.300346440076828,0.634593802690506
5,0.9934928572696188,0.024994895388574703,0.7834767517836198,0.9041506077932275,0.10458265892837358,0.6434571095134901,0.9925992429256439,0.11714590415358543,0.08819401128275786,0.3788531381636858,0.4541901707649231,0.65244140625
6,0.9934821984042292,0.025850535815824634,0.7865242465682651,0.9057727352432583,0.10280257009941599,0.6585578037344891,0.9947782158851624,0.0459808349609375,0.4121292865136638,0.7900788307189941,0.2494218945503235,0.666725617647171
7,0.9931322206621584,0.030501547633953716,0.7414470133574113,0.9049130082130432,0.11807731117891229,0.6695708088252855,0.993087112903595,0.11208801567554474,0.17361531933129298,0.38620579838752744,0.42826911211013796,0.674424147605896
8,0.9938732022824495,0.024339130634199017,0.7625528729480245,0.9178611454756364,0.10666323096855827,0.6768831351528997,0.9944036483764649,0.17197292298078537,0.4325976297259331,0.43465166091918944,0.3718106210231781,0.6812325298786164
9,0.9945903342703114,0.018164368427318077,0.8496298271676769,0.9342800663865131,0.07298946785538094,0.686122811358908,0.9927372813224793,0.1432087779045105,0.10450477977574338,0.27996407449245453,0.48756887912750246,0.6906915068626404
10,0.9947182795275813,0.018184218839134857,0.8388983710952427,0.9399259686470032,0.07470793957295625,0.6929247975349426,0.993731415271759,0.10977949798107148,0.29314196767518297,0.46932271122932434,0.3731788009405136,0.6969102799892426
11,0.9948025475377622,0.01842654921600352,0.8436708761298138,0.9384059102638908,0.07341859878405281,0.6996176501978999,0.9933505415916443,0.10002110153436661,0.2375515074847499,0.49155002236366274,0.3819799929857254,0.7031218826770782
12,0.9949675772501074,0.01766327011358479,0.8388899331507476,0.9394858712735383,0.0742832427115544,0.7055692284003549,0.9948851943016053,0.06785980984568596,0.4478427927941084,0.6505023062229156,0.272095063328743,0.7093491077423095
13,0.9948297220727672,0.01667470823082587,0.8687429946401845,0.9425781187803849,0.06444709909998853,0.7123799090800078,0.9941352009773254,0.0906621627509594,0.34018433243618346,0.5554169237613678,0.3326012372970581,0.7160355746746063
14,0.9954424863276274,0.015063945568450119,0.8760993998983632,0.9450756440991941,0.06088472578836524,0.718332500561424,0.9944755852222442,0.06882573515176774,0.4071621563285589,0.6724250912666321,0.2788173496723175,0.7213173747062683
15,0.9955712660499241,0.015535711148834747,0.8692869466284047,0.9457274986350018,0.06262864561184593,0.7234112490778384,0.9962982833385468,0.040191109478473666,0.7231829226016998,0.7849732995033264,0.14815302342176437,0.7267188727855682
16,0.9953100007513295,0.01463601628885321,0.8880579704823701,0.9499221003573873,0.05586958142078441,0.7301623873088671,0.9942284345626831,0.1112302914261818,0.4392815336585045,0.5564146637916565,0.3139295220375061,0.7330417633056641
17,0.995488835417706,0.01392360420330711,0.8898847880570785,0.9496759720470594,0.05512792957217797,0.7346815674201302,0.9958766281604767,0.05527627803385258,0.644972351193428,0.730697363615036,0.18929484635591506,0.7381183981895447
18,0.9960721342459969,0.011813833823670511,0.8795366261316382,0.952422585176385,0.05666361587203067,0.7400702289913011,0.9962193310260773,0.06286432109773159,0.6796768307685852,0.6996353566646576,0.18813469558954238,0.7423281967639923
19,0.9952527777008389,0.014182879022606041,0.9043589312097301,0.9554655137269393,0.04940520291743071,0.7448676176693129,0.9969270467758179,0.06607229486107827,0.7855697512626648,0.6971233129501343,0.1594254970550537,0.748499184846878
20,0.9952809551487798,0.014684899345688198,0.8726769763490428,0.9503337922303573,0.060004612187976425,0.7510378853134487,0.9953428387641907,0.08124561160802841,0.5215063512325286,0.6253353774547576,0.2596547305583954,0.7533731520175934
21,0.9954636330189912,0.013904592427222626,0.8847004823062731,0.9537245527557705,0.055709407705327736,0.7544822381890338,0.9952688992023468,0.0819794401526451,0.5598125040531159,0.6250043451786041,0.24920253753662108,0.7564369440078735
