epoch,binary_acc_ch0,binary_crossentropy,dice_coef_rounded_ch0,dice_coef_rounded_ch1,loss,mean_iou_ch0,val_binary_acc_ch0,val_binary_crossentropy,val_dice_coef_rounded_ch0,val_dice_coef_rounded_ch1,val_loss,val_mean_iou_ch0
0,0.946714746563331,0.116609922569731,0.0012571611036748989,0.2281256483004298,0.43944860800452856,0.4451770808385766,0.992805290222168,0.025787592679262162,0.0001403402435244061,0.7290269553661346,0.29927065670490266,0.4913312137126923
1,0.9893308100493058,0.05118082949648733,0.3499539643491279,0.7180987907492596,0.27885044592878094,0.4951109277165454,0.993830782175064,0.039596788585186005,0.3404320202767849,0.711426055431366,0.30136075615882874,0.505310845375061
2,0.9890581913616346,0.06362672490270241,0.6298138654750326,0.7471002081166143,0.2185316474541374,0.5248374809389529,0.9961717069149018,0.03602668754756451,0.716024374961853,0.6970804750919342,0.1835530087351799,0.5524639546871185
3,0.9904705700667008,0.06387846609172614,0.6403284798497739,0.7471518542455591,0.20568733565185382,0.571992550207221,0.995379513502121,0.039687789604067804,0.7178581714630127,0.6855046689510346,0.1854132354259491,0.5905047416687011
4,0.9894078088843304,0.06508852590037428,0.6150137367455856,0.746390163898468,0.21074965920137323,0.6060730503953021,0.9935834288597107,0.06394851133227349,0.42538246512413025,0.6555845201015472,0.2918448656797409,0.61607226729393
5,0.9892138268636621,0.06639177935278934,0.6197815926178641,0.7514950244323068,0.20746484528417172,0.6242866334707841,0.9944589018821717,0.06071210578083992,0.4565092921257019,0.6487588822841645,0.27180674076080324,0.6307544887065888
6,0.9904556300329126,0.07115815531300462,0.6148741750613503,0.7402861947598665,0.21298297527043716,0.6349501350651616,0.9945827901363373,0.05356230922043324,0.5417297184467316,0.6589653134346009,0.240883032977581,0.6415191411972045
7,0.9893659327341162,0.07262289054367853,0.6363182495469633,0.756935741590417,0.20525874845359637,0.6459494388621786,0.994394314289093,0.0581024631857872,0.3976096764206886,0.6950651705265045,0.28439308404922486,0.6496294796466827
8,0.9893328158751779,0.06885274191913397,0.6490269147831461,0.7689467849938766,0.19608305135498877,0.6524971412575763,0.9948690295219421,0.049276462942361834,0.5285896420478821,0.7002705812454224,0.2397165358066559,0.6563298463821411
9,0.9917640841525533,0.05964027021242225,0.6897452823493792,0.7645256571147753,0.180185924405637,0.6593504159346871,0.9947968900203705,0.05333913043141365,0.4707663461565971,0.7186370134353638,0.2581105411052704,0.663016390800476
10,0.9894670066626176,0.06332643702626228,0.6397998190444448,0.7677804568539495,0.19579082662644592,0.6648208784020465,0.9963250398635864,0.0413832888007164,0.6946165263652802,0.7155325055122376,0.178919318318367,0.6678274571895599
11,0.9909372251966725,0.06633377075195312,0.665517402731854,0.7565015217532283,0.19111600777377252,0.6707550701887711,0.995600038766861,0.050375817343592644,0.6677651345729828,0.6721463143825531,0.20817672163248063,0.6734804093837738
12,0.9904239929240682,0.05972582199003385,0.6332149401954983,0.7648681661357051,0.19582637885342474,0.6754458002422167,0.9949946165084839,0.05171358287334442,0.5067996025085449,0.7052705526351929,0.23820616602897643,0.6771262884140015
13,0.9913653575855753,0.0573934029949748,0.6704352990440701,0.7750576708627783,0.18169494977463846,0.6784815373628036,0.9942868113517761,0.05601595714688301,0.4090692691504955,0.7254175066947937,0.2670248419046402,0.6801926136016846
14,0.9902220161064811,0.0637473638938821,0.6511158839516018,0.7585169958031696,0.19344409976316534,0.6810762519421785,0.9947413384914399,0.06499445214867591,0.44932607784867284,0.6535385131835938,0.2741725713014603,0.6821842730045319
15,0.9898686227591141,0.06445930736220401,0.6458353270655093,0.7687074282894963,0.19296765716179556,0.6828847164693086,0.9953093826770782,0.05551832392811775,0.5388906553387642,0.7007748305797576,0.2426917612552643,0.6839102923870086
16,0.991099811118582,0.06466258171459903,0.6327529666216477,0.7519302134928496,0.20053466765776926,0.6844968277475109,0.9949075996875762,0.053699498251080516,0.5733350723981857,0.6909477531909942,0.23639171272516252,0.6856814801692963
17,0.9908773328946985,0.05910419591743013,0.6820509459661401,0.7756310856860616,0.17920773573543713,0.6868965599847876,0.9956153154373169,0.050116787850856784,0.6253674626350403,0.6822828888893128,0.21309646368026733,0.6884454488754272
18,0.9914495789486429,0.05524129161368246,0.6938001565311266,0.78381572858147,0.17190010521722876,0.690000365609708,0.9950247526168823,0.05460891127586365,0.49222030490636826,0.7063227891921997,0.24387012124061586,0.6913330376148223
19,0.9903864756874416,0.06436889780604321,0.6281896091025808,0.761942225953807,0.19989076645477957,0.6917029230490975,0.9966659307479858,0.03555465340614319,0.7721305608749389,0.7348174810409546,0.1469888761639595,0.6927473604679107
20,0.9897117122359897,0.07347542760164841,0.5611477597900059,0.7288519558699235,0.23065833488236304,0.6930977494820304,0.9940650701522827,0.07236220389604568,0.34646958112716675,0.6381759285926819,0.3229407787322998,0.6928471326828003
21,0.9901308106339496,0.06866542913991472,0.6609556713829869,0.7634481606276139,0.1909941843022471,0.6931044355682705,0.9955435752868652,0.053402948379516604,0.5944420695304871,0.6993253231048584,0.22783105671405793,0.6938783645629882
22,0.990478824014249,0.06558834826168806,0.6609728517739669,0.769231518973475,0.18932250628004904,0.6948873970819556,0.9958738207817077,0.04932648651301861,0.6420044213533401,0.7115354657173156,0.20769040435552596,0.6958720088005066
23,0.9916931909063588,0.06096283281626909,0.6634117144605388,0.765213668346405,0.18752072719128235,0.6965632879215738,0.9951795697212219,0.04777684286236763,0.5146706774830818,0.7436475634574891,0.2269358828663826,0.6973338067531586
24,0.9915407844211744,0.05738395501090133,0.6779043570808743,0.7756976407507191,0.17954247250505115,0.6977703700894895,0.994894951581955,0.06300646215677261,0.49781885743141174,0.670955765247345,0.2719601780176163,0.69840686917305
25,0.9910324086313662,0.06491047305905301,0.65367224553357,0.7721298285152601,0.19032059998615927,0.6988358704940133,0.9954105675220489,0.05981917902827263,0.6062018007040024,0.6883947551250458,0.23571959137916565,0.6995989561080933
26,0.9901050743849381,0.07135303318500519,0.6088774735512941,0.7512821969778641,0.2101788060820621,0.7000552726828534,0.9962143182754517,0.0545420378446579,0.7190202951431275,0.6966375350952149,0.20930793583393098,0.7004565596580505
27,0.9909449582514556,0.07352626712425896,0.6828626575677291,0.7548187737879546,0.19030497773833896,0.7012044450511103,0.9944282829761505,0.06799291893839836,0.3846686199307442,0.6723640203475952,0.29069400429725645,0.7017968356609344
28,0.9906368644341178,0.0740540019519951,0.624956647986951,0.7277788234793622,0.2128805997578994,0.7014262676239014,0.9948841989040375,0.06770847141742706,0.6026720762252807,0.5755502283573151,0.2546038061380386,0.7018049120903015
29,0.9910868406295776,0.0698502169031164,0.6919341268746749,0.7808513745017673,0.1786080495170925,0.70232144386872,0.9940113186836242,0.07827075049281121,0.30680832620710136,0.6198723912239075,0.33438857793807986,0.7032082796096801
30,0.9923750265784885,0.06044976785778999,0.7236354662024457,0.7927340528239375,0.16337944275659064,0.7034507471582164,0.9958055973052978,0.05158142186701298,0.6327025562524795,0.6992569923400879,0.20701720416545868,0.7045562088489532
31,0.9908515603645988,0.07913646604055943,0.6577317818351414,0.7703932756962983,0.19648437072401462,0.7049430453259012,0.9950702607631683,0.057441360875964166,0.5293661952018738,0.702672278881073,0.24048284888267518,0.705309021472931
32,0.9919050957845605,0.06361578591167927,0.719182014465332,0.8010692700095798,0.16468324253092642,0.7058996169463448,0.9948717355728149,0.05297281928360462,0.49490904808044434,0.7303049385547637,0.23975681364536286,0.706431531906128
33,0.9925692366517108,0.06455428347639415,0.7073896967846415,0.7823759783869204,0.172169029712677,0.7066968187041904,0.994933819770813,0.05275373160839081,0.5134249195456505,0.7283834636211395,0.23648414760828018,0.7072948157787323
34,0.9921149870623713,0.053196171865515084,0.7192664988662886,0.8219012125678684,0.1555700020297714,0.707896686118582,0.9947777926921845,0.054324974119663236,0.4892224341630936,0.721937221288681,0.24413635730743408,0.7084315240383148
35,0.9925694128741389,0.05893985862317293,0.7335101145765056,0.7967836053475089,0.15890283558679663,0.7090299518212028,0.994741028547287,0.054759083315730095,0.5022653356194496,0.7180383920669555,0.24289458692073823,0.7095940113067627
36,0.9919645838115526,0.0542064080743686,0.7394892689974412,0.8238230295803236,0.14936015787331955,0.7101344829020293,0.9944456458091736,0.05789637640118599,0.48509686142206193,0.7085743725299836,0.2503658220171928,0.7108474493026733
37,0.9920184845509736,0.06059805554864199,0.6981717684994573,0.7914978369422581,0.17085612403309863,0.7110095231429391,0.9948863923549652,0.052535812556743625,0.4926933377981186,0.730059552192688,0.24090946316719056,0.7114162504673004
38,0.9925093598987745,0.05089365383205206,0.7282646687134452,0.809860102508379,0.15435689849698025,0.7117521451867145,0.9948370695114136,0.050820113718509675,0.5217777371406556,0.7291164517402648,0.23136354088783265,0.7123316824436188
39,0.9924113646797512,0.05500655605093292,0.7219024209872537,0.797810453435649,0.16019845559545184,0.7127062548761782,0.9946184635162354,0.05462634861469269,0.47482133507728574,0.7262514233589172,0.2504128962755203,0.7131943643093109
40,0.9925240330074144,0.05060968580453292,0.7400742225025011,0.8088888474132704,0.15063004260477814,0.7135963543601658,0.9947125911712646,0.05455847308039665,0.4885485589504242,0.7165355503559112,0.24581313133239746,0.7142375886440278
41,0.9927468118460282,0.05443207862908426,0.6712331383124642,0.7885081431140071,0.176152424643869,0.714446907458098,0.9951294541358948,0.0511726476252079,0.560067331790924,0.7252703666687011,0.2261007696390152,0.7147051513195037
42,0.9925801624422488,0.05067805111732172,0.7436891768289648,0.8085199490837429,0.15093146880035815,0.7151286679765453,0.9944153070449829,0.056385239213705064,0.45023401975631716,0.7162478923797607,0.2579023212194443,0.715760737657547
43,0.9924700363822605,0.049183038589747055,0.7226518509180649,0.8110920061235842,0.15506376390871796,0.715989263161369,0.9950014412403106,0.05074593424797058,0.5141959056258202,0.7328829526901245,0.23311101645231247,0.7164420068264008
44,0.992562560931496,0.05014156258624533,0.738359448702439,0.8086920354677283,0.15083367215550464,0.7167580775592638,0.9950183272361756,0.049870194494724275,0.5250483155250549,0.7345911979675293,0.22921187579631805,0.7172424376010895
45,0.9930121769075808,0.04583058676317982,0.7287448508583981,0.8179731006207673,0.14977111667394638,0.7175849365151447,0.9940325260162354,0.06023369282484055,0.39904561042785647,0.7142369508743286,0.2786924123764038,0.7180560469627381
46,0.9921348613241444,0.05238474832604761,0.6945670713953997,0.8081888815631038,0.16526784067568573,0.7181854066641434,0.9947127103805542,0.05403750725090504,0.4649901926517487,0.7318637371063232,0.2496698021888733,0.7185094058513641
47,0.9937861432199893,0.041550518944859505,0.7453848771426989,0.8194432491841523,0.14256368933812433,0.7187562170236007,0.9945537507534027,0.05531539395451546,0.458347475528717,0.7193014442920684,0.2528896421194077,0.719174200296402
48,0.9931428743445355,0.04583640931093175,0.7326329350471497,0.8142570386762205,0.1491765493284101,0.7194143430046414,0.9950657486915588,0.05224552452564239,0.5235008478164673,0.7181957125663757,0.23425998985767366,0.719704008102417
49,0.992349298103996,0.04602756553693958,0.7600644464078157,0.8349306687064793,0.13732642777588056,0.7200906613598699,0.9945489227771759,0.05787903591990471,0.4564316958189011,0.7116511583328247,0.25920148491859435,0.7206827223300933
50,0.9936831360277922,0.04616914397996405,0.7225939100203307,0.8079837923464568,0.1533341456366622,0.720937772937443,0.9946993350982666,0.05420791544020176,0.4537787690758705,0.7304721415042877,0.2525140315294266,0.7212392151355743
51,0.9926623702049255,0.04889240869037483,0.7373695736346038,0.8172145770943683,0.1487622296680575,0.721467647863471,0.9947697579860687,0.05519697591662407,0.48225636780261993,0.732280158996582,0.24551217555999755,0.7217675149440765
52,0.9924032066179358,0.04565757375372493,0.7486289415670477,0.8321456105812736,0.14079179809145306,0.7221031448115474,0.9950309753417969,0.05122243985533714,0.5233356475830078,0.7354796290397644,0.23117306232452392,0.7225353419780731
53,0.9926964044570923,0.04445260277260905,0.7565117478370667,0.8332747402398483,0.13726999254330344,0.7228290412736975,0.9945636034011841,0.05581199452280998,0.43348070979118347,0.7330710291862488,0.25967907905578613,0.7232541680335999
54,0.993038428866345,0.04166609818196815,0.7684338300124459,0.8359804619913516,0.13181829290545505,0.7235478240510692,0.9950544953346252,0.05071366764605045,0.5058945134282112,0.7407188475131988,0.2334170788526535,0.7240344166755677
55,0.9933308000149934,0.048899217792179275,0.7124833581240281,0.8069915201352991,0.15805838969738586,0.7241546045178953,0.9948143661022186,0.05626150108873844,0.49452886581420896,0.6980797708034515,0.2487599790096283,0.7244151771068573
56,0.992563519788825,0.04409724247196446,0.7345199844111567,0.8357951356017072,0.14294236509696298,0.7246747405632682,0.9948040246963501,0.052467053011059764,0.4740156590938568,0.7402115941047669,0.24239770621061324,0.7251419842243194
57,0.9931776057118955,0.04536385858512443,0.7252242694730344,0.8254305616669033,0.14820874806331552,0.7251660616501517,0.9951752662658692,0.04623849168419838,0.5293007016181945,0.7602048873901367,0.2196891039609909,0.7254148185253143
58,0.9930150171984797,0.044020402285715805,0.7563322627026102,0.8340739270915156,0.1369542346700378,0.7256844536117886,0.9948724508285522,0.05170460939407349,0.48932217359542846,0.7406674861907959,0.23853658139705658,0.7260104954242707
59,0.9932739708734595,0.04472873538084652,0.7520119651504185,0.8278738078863724,0.1401342921282934,0.726247691589853,0.995193350315094,0.05017219260334969,0.521864715218544,0.7377862632274628,0.22986354529857636,0.7264979958534241
60,0.9936238216317218,0.04297938942909241,0.7565953394641047,0.8332556823025579,0.13757896196583044,0.7267218543135602,0.9948736488819122,0.05268060974776745,0.47802173495292666,0.7354314088821411,0.24463592171669007,0.727058881521225
61,0.9928427805071292,0.04064704170045645,0.7570563710254171,0.8521406883778779,0.13116373316101407,0.7273537957150004,0.9953707814216614,0.046135158836841585,0.5446071848273277,0.7596643030643463,0.21483986228704452,0.7277285993099213
62,0.9934635447419208,0.04482996156034262,0.7240244849868442,0.8220645914907041,0.14925199552722598,0.7279090440791586,0.994617760181427,0.05702404379844665,0.4269371822476387,0.7254606187343597,0.26119873225688933,0.7280738532543183
63,0.9929174729015516,0.04259887637327547,0.7649135123128477,0.8424900070480679,0.1316122010998104,0.7281891392624896,0.9953346014022827,0.0520142987370491,0.5548632502555847,0.7187719702720642,0.227240189909935,0.72865110039711
